Left_len, Right_len, Left_Fx, Left_Fy, Right_Fx, Right_Fy, Left_Torque, Right_Torque, Pos_x, Pos_y,Pos_Stem_start_x, Pos_Stem_start_y, Pos_Stem_end_x, Pos_Stem_end_y, Rot, Apple_palm_angle, Apple_stem_angle, Stem_branch_angle
0.0970964, 0.0948344, 0.421391, -1.01702, 0.915637, -2.14923, 0, 0, -3.2951, 2.69041, -2.70017, 3.95689, -3.32813, 3.17864, 0, 1.5653, 0.0629745, -2.26535
0.0969596, 0.0948077, 0.421732, -1.0655, 0.872, -2.14626, 0, 0, -3.29579, 2.69035, -2.70016, 3.95786, -3.32746, 3.17909, 0, 1.56543, 0.0622454, -2.26415
0.0968241, 0.0947725, 0.421573, -1.11285, 0.833608, -2.14696, 0, 0, -3.29647, 2.69029, -2.70015, 3.9587, -3.32687, 3.17946, 0, 1.56555, 0.0615999, -2.2631
0.0966967, 0.0947322, 0.420794, -1.15674, 0.80072, -2.15024, 0, 0, -3.29713, 2.69022, -2.70015, 3.95937, -3.3264, 3.17975, 0, 1.56566, 0.0610788, -2.26226
0.0965849, 0.0946901, 0.419373, -1.19489, 0.773492, -2.15509, 0, 0, -3.29777, 2.69016, -2.70013, 3.95985, -3.32606, 3.17997, 0, 1.56574, 0.0607142, -2.26167
0.0964924, 0.094649, 0.417479, -1.22583, 0.752007, -2.16082, 0, 0, -3.29839, 2.69009, -2.70012, 3.96014, -3.32588, 3.18012, 0, 1.56579, 0.060527, -2.26135
0.0964217, 0.0946103, 0.415365, -1.24885, 0.736184, -2.16706, 0, 0, -3.299, 2.69002, -2.70011, 3.96022, -3.32586, 3.1802, 0, 1.56582, 0.0605264, -2.26132
0.0963737, 0.0945754, 0.413238, -1.26387, 0.725759, -2.17365, 0, 0, -3.2996, 2.68995, -2.70011, 3.96013, -3.326, 3.18022, 0, 1.56583, 0.0607085, -2.26155
0.0963476, 0.0945448, 0.411209, -1.27131, 0.720192, -2.18035, 0, 0, -3.30018, 2.68988, -2.7001, 3.95987, -3.32629, 3.1802, 0, 1.56582, 0.0610586, -2.26203
0.0963405, 0.0945177, 0.409297, -1.27213, 0.718748, -2.18708, 0, 0, -3.30074, 2.68981, -2.70009, 3.95947, -3.32671, 3.18014, 0, 1.56579, 0.0615519, -2.26272
0.0963489, 0.0944947, 0.407565, -1.26796, 0.720605, -2.19404, 0, 0, -3.3013, 2.68974, -2.70009, 3.95897, -3.32722, 3.18006, 0, 1.56575, 0.0621552, -2.26356
0.096368, 0.0944743, 0.405956, -1.26046, 0.724735, -2.20124, 0, 0, -3.30185, 2.68967, -2.70009, 3.9584, -3.32779, 3.17995, 0, 1.5657, 0.0628306, -2.26451
0.0963917, 0.0944555, 0.404463, -1.2516, 0.730056, -2.20881, 0, 0, -3.30239, 2.68959, -2.70009, 3.9578, -3.32839, 3.17984, 0, 1.56564, 0.0635374, -2.26549
0.096416, 0.0944379, 0.403055, -1.24315, 0.735457, -2.21673, 0, 0, -3.30293, 2.68952, -2.70009, 3.95722, -3.32898, 3.17973, 0, 1.56559, 0.0642345, -2.26646
0.0964364, 0.0944212, 0.40163, -1.23654, 0.739743, -2.22466, 0, 0, -3.30346, 2.68944, -2.70009, 3.95668, -3.32952, 3.17963, 0, 1.56554, 0.0648838, -2.26736
0.0964494, 0.0944051, 0.400049, -1.23282, 0.741775, -2.23209, 0, 0, -3.30399, 2.68937, -2.70009, 3.95623, -3.32999, 3.17955, 0, 1.56551, 0.0654508, -2.26813
0.0964526, 0.0943907, 0.398179, -1.23282, 0.740583, -2.23855, 0, 0, -3.30452, 2.68929, -2.70009, 3.95588, -3.33037, 3.17951, 0, 1.56549, 0.0659069, -2.26873
0.0964451, 0.0943782, 0.395837, -1.237, 0.735335, -2.24339, 0, 0, -3.30505, 2.68922, -2.7001, 3.95566, -3.33063, 3.1795, 0, 1.56548, 0.0662302, -2.26914
0.0964253, 0.0943683, 0.392853, -1.24563, 0.725517, -2.24619, 0, 0, -3.30557, 2.68914, -2.7001, 3.95559, -3.33076, 3.17953, 0, 1.56549, 0.0664054, -2.26933
0.0963926, 0.0943609, 0.389121, -1.25895, 0.710965, -2.24685, 0, 0, -3.30609, 2.68906, -2.7001, 3.95567, -3.33075, 3.1796, 0, 1.56552, 0.0664241, -2.26929
0.0963473, 0.0943554, 0.384552, -1.27709, 0.69183, -2.24553, 0, 0, -3.30661, 2.68899, -2.70011, 3.95589, -3.33061, 3.17971, 0, 1.56557, 0.0662847, -2.26902
0.0962884, 0.0943511, 0.379043, -1.29994, 0.668517, -2.24244, 0, 0, -3.30712, 2.68891, -2.70011, 3.95625, -3.33034, 3.17984, 0, 1.56563, 0.0659928, -2.26854
0.0962169, 0.0943467, 0.372593, -1.32751, 0.6417, -2.23816, 0, 0, -3.30762, 2.68884, -2.70011, 3.95672, -3.32995, 3.17999, 0, 1.56571, 0.0655605, -2.26786
0.096133, 0.0943414, 0.36516, -1.35936, 0.612169, -2.23318, 0, 0, -3.30811, 2.68876, -2.70011, 3.95729, -3.32945, 3.18016, 0, 1.5658, 0.0650061, -2.26702
0.0960386, 0.0943339, 0.356785, -1.39509, 0.580869, -2.22818, 0, 0, -3.30859, 2.68868, -2.70011, 3.95792, -3.32887, 3.18032, 0, 1.5659, 0.0643524, -2.26604
0.0959352, 0.0943236, 0.347521, -1.43397, 0.548688, -2.22361, 0, 0, -3.30906, 2.6886, -2.7001, 3.95859, -3.32823, 3.18048, 0, 1.566, 0.0636274, -2.26498
0.0958245, 0.0943096, 0.337521, -1.47527, 0.51653, -2.22002, 0, 0, -3.30952, 2.68852, -2.7001, 3.95926, -3.32756, 3.18062, 0, 1.5661, 0.0628613, -2.26388
0.0957097, 0.0942915, 0.326966, -1.51803, 0.485229, -2.21776, 0, 0, -3.30995, 2.68844, -2.70009, 3.95991, -3.32688, 3.18073, 0, 1.56621, 0.0620859, -2.26278
0.0955934, 0.0942699, 0.316108, -1.56108, 0.455505, -2.21694, 0, 0, -3.31038, 2.68836, -2.70008, 3.96052, -3.32622, 3.18081, 0, 1.56631, 0.0613325, -2.26173
0.09548, 0.0942452, 0.305235, -1.60315, 0.427968, -2.21758, 0, 0, -3.31078, 2.68828, -2.70007, 3.96106, -3.32561, 3.18086, 0, 1.5664, 0.0606304, -2.26076
0.0953722, 0.0942189, 0.294654, -1.6428, 0.403104, -2.21933, 0, 0, -3.31116, 2.6882, -2.70006, 3.96151, -3.32506, 3.18089, 0, 1.56648, 0.0600063, -2.25991
0.0952741, 0.0941917, 0.284695, -1.67871, 0.381289, -2.22193, 0, 0, -3.31153, 2.68812, -2.70005, 3.96186, -3.3246, 3.18088, 0, 1.56655, 0.0594808, -2.25921
0.0951885, 0.0941648, 0.27567, -1.70978, 0.362754, -2.22499, 0, 0, -3.31188, 2.68803, -2.70004, 3.96211, -3.32425, 3.18085, 0, 1.5666, 0.0590699, -2.25868
0.0951186, 0.0941409, 0.267824, -1.73498, 0.347606, -2.22803, 0, 0, -3.31222, 2.68795, -2.70003, 3.96225, -3.324, 3.1808, 0, 1.56664, 0.0587825, -2.25832
0.0950663, 0.0941204, 0.26129, -1.75359, 0.335793, -2.23061, 0, 0, -3.31253, 2.68786, -2.70002, 3.96229, -3.32386, 3.18074, 0, 1.56667, 0.0586207, -2.25814
0.0950319, 0.0941038, 0.256136, -1.7655, 0.327163, -2.23251, 0, 0, -3.31284, 2.68778, -2.70001, 3.96224, -3.32382, 3.18066, 0, 1.56668, 0.05858, -2.25813
0.0950147, 0.0940925, 0.252327, -1.77118, 0.321418, -2.23372, 0, 0, -3.31313, 2.68769, -2.70001, 3.9621, -3.32389, 3.18058, 0, 1.56668, 0.0586498, -2.25827
0.0950128, 0.0940852, 0.249694, -1.77126, 0.31813, -2.23418, 0, 0, -3.31341, 2.6876, -2.7, 3.9619, -3.32403, 3.1805, 0, 1.56666, 0.0588139, -2.25854
0.0950227, 0.0940813, 0.248034, -1.7671, 0.316816, -2.23424, 0, 0, -3.31368, 2.68751, -2.7, 3.96164, -3.32424, 3.18041, 0, 1.56664, 0.0590512, -2.25891
0.095041, 0.0940797, 0.247092, -1.76014, 0.316914, -2.23415, 0, 0, -3.31394, 2.68742, -2.7, 3.96135, -3.32449, 3.18032, 0, 1.56661, 0.0593392, -2.25934
0.0950633, 0.0940794, 0.246563, -1.75187, 0.317805, -2.23413, 0, 0, -3.3142, 2.68733, -2.7, 3.96104, -3.32477, 3.18023, 0, 1.56659, 0.0596527, -2.2598
0.0950863, 0.0940794, 0.246162, -1.74366, 0.3189, -2.23441, 0, 0, -3.31445, 2.68724, -2.7, 3.96074, -3.32504, 3.18015, 0, 1.56656, 0.0599668, -2.26026
0.0951064, 0.0940787, 0.245587, -1.73659, 0.319595, -2.23492, 0, 0, -3.3147, 2.68715, -2.7, 3.96045, -3.32529, 3.18006, 0, 1.56653, 0.0602579, -2.26069
0.0951218, 0.0940785, 0.244579, -1.73168, 0.319342, -2.23564, 0, 0, -3.31495, 2.68706, -2.7, 3.9602, -3.3255, 3.17998, 0, 1.56651, 0.0605047, -2.26105
0.0951306, 0.0940773, 0.242856, -1.72925, 0.317644, -2.23615, 0, 0, -3.31519, 2.68698, -2.7, 3.96, -3.32566, 3.1799, 0, 1.5665, 0.0606886, -2.26132
0.0951313, 0.0940764, 0.240237, -1.72994, 0.314131, -2.23639, 0, 0, -3.31543, 2.68689, -2.7, 3.95986, -3.32575, 3.17983, 0, 1.56649, 0.0607947, -2.26148
0.0951237, 0.094075, 0.236539, -1.7339, 0.308528, -2.23612, 0, 0, -3.31567, 2.6868, -2.70001, 3.95979, -3.32576, 3.17977, 0, 1.5665, 0.0608121, -2.26152
0.0951069, 0.0940742, 0.231648, -1.74143, 0.300674, -2.23527, 0, 0, -3.31591, 2.68671, -2.70001, 3.95979, -3.32568, 3.17971, 0, 1.56651, 0.0607339, -2.26142
0.0950801, 0.0940729, 0.225489, -1.75268, 0.290538, -2.23389, 0, 0, -3.31614, 2.68662, -2.70001, 3.95987, -3.32553, 3.17966, 0, 1.56654, 0.0605575, -2.26119
0.0950442, 0.0940718, 0.218022, -1.76754, 0.278209, -2.23197, 0, 0, -3.31637, 2.68653, -2.70001, 3.96001, -3.32529, 3.17961, 0, 1.56657, 0.0602841, -2.26083
0.094999, 0.0940699, 0.209249, -1.78604, 0.263852, -2.22968, 0, 0, -3.3166, 2.68644, -2.7, 3.96022, -3.32497, 3.17957, 0, 1.56662, 0.0599194, -2.26035
0.0949447, 0.0940675, 0.199225, -1.80799, 0.247751, -2.22725, 0, 0, -3.31682, 2.68634, -2.7, 3.96048, -3.32458, 3.17952, 0, 1.56667, 0.0594717, -2.25975
0.0948819, 0.0940632, 0.188041, -1.83311, 0.230232, -2.22484, 0, 0, -3.31703, 2.68625, -2.7, 3.96079, -3.32412, 3.17946, 0, 1.56673, 0.0589531, -2.25907
0.0948117, 0.0940574, 0.175825, -1.86104, 0.211696, -2.22273, 0, 0, -3.31723, 2.68616, -2.69999, 3.96112, -3.32362, 3.17941, 0, 1.5668, 0.0583776, -2.25831
0.0947359, 0.0940499, 0.162757, -1.89122, 0.192543, -2.221, 0, 0, -3.31743, 2.68607, -2.69999, 3.96148, -3.32309, 3.17934, 0, 1.56687, 0.0577617, -2.25751
0.0946562, 0.0940406, 0.149029, -1.92288, 0.173166, -2.2197, 0, 0, -3.31761, 2.68598, -2.69998, 3.96183, -3.32253, 3.17926, 0, 1.56694, 0.0571223, -2.25668
0.094574, 0.0940298, 0.134924, -1.95538, 0.153999, -2.21892, 0, 0, -3.31778, 2.68589, -2.69997, 3.96218, -3.32198, 3.17917, 0, 1.56701, 0.0564771, -2.25585
0.0944914, 0.0940174, 0.120727, -1.98797, 0.135421, -2.21871, 0, 0, -3.31794, 2.6858, -2.69997, 3.96251, -3.32143, 3.17907, 0, 1.56708, 0.0558428, -2.25504
0.0944104, 0.0940042, 0.106749, -2.01982, 0.117783, -2.21897, 0, 0, -3.31809, 2.6857, -2.69996, 3.96281, -3.3209, 3.17896, 0, 1.56715, 0.0552357, -2.25427
0.0943337, 0.0939903, 0.0933178, -2.05004, 0.101405, -2.21958, 0, 0, -3.31823, 2.68561, -2.69995, 3.96307, -3.32041, 3.17884, 0, 1.56721, 0.0546696, -2.25357
0.0943647, 0.0940026, 0.0923182, -2.03407, 0.100625, -2.20858, 0, 0, -3.31825, 2.68559, -2.69994, 3.96304, -3.32043, 3.17883, 1.14481e-06, 1.56718, 0.054639, -2.25361
0.0943741, 0.0940202, 0.0919742, -2.03248, 0.100044, -2.20251, 0, 0, -3.31827, 2.68555, -2.69994, 3.96298, -3.32047, 3.1788, 3.2674e-06, 1.56719, 0.0546874, -2.25369
0.0943707, 0.0940168, 0.0919431, -2.03446, 0.10004, -2.20529, 0, 0, -3.31831, 2.68551, -2.69993, 3.96288, -3.32052, 3.17874, 6.14522e-06, 1.5672, 0.0547406, -2.25379
0.0943595, 0.0939979, 0.0921342, -2.03913, 0.100364, -2.21275, 0, 0, -3.31836, 2.68545, -2.69993, 3.96276, -3.32056, 3.17866, 9.62723e-06, 1.5672, 0.0547979, -2.2539
0.0943437, 0.0939789, 0.0923886, -2.04476, 0.100663, -2.21926, 0, 0, -3.31841, 2.68538, -2.69993, 3.96263, -3.32062, 3.17857, 1.3618e-05, 1.5672, 0.0548737, -2.25402
0.0943323, 0.093967, 0.0925662, -2.04821, 0.10086, -2.22307, 0, 0, -3.31846, 2.68531, -2.69993, 3.96249, -3.32068, 3.17848, 1.80269e-05, 1.56721, 0.0549604, -2.25415
0.0943321, 0.0939629, 0.0925316, -2.04721, 0.100915, -2.22394, 0, 0, -3.31852, 2.68524, -2.69992, 3.96235, -3.32074, 3.1784, 2.27719e-05, 1.56721, 0.0550432, -2.25428
0.094344, 0.0939668, 0.0921788, -2.04207, 0.100702, -2.22195, 0, 0, -3.31858, 2.68515, -2.69992, 3.96224, -3.3208, 3.17832, 2.77984e-05, 1.56721, 0.055114, -2.2544
0.0943633, 0.093977, 0.0913532, -2.03482, 0.0999752, -2.21774, 0, 0, -3.31865, 2.68507, -2.69992, 3.96214, -3.32083, 3.17826, 3.30772e-05, 1.5672, 0.0551661, -2.25448
0.0943829, 0.0939899, 0.0899332, -2.02799, 0.0985376, -2.21275, 0, 0, -3.31872, 2.68498, -2.69992, 3.96206, -3.32085, 3.17819, 3.8588e-05, 1.56721, 0.0551902, -2.25453
0.0943966, 0.0940012, 0.087821, -2.02401, 0.0962321, -2.20855, 0, 0, -3.31878, 2.68489, -2.69992, 3.962, -3.32083, 3.17812, 4.43066e-05, 1.56721, 0.0551761, -2.25452
0.0943992, 0.094008, 0.0848987, -2.0243, 0.0929046, -2.20599, 0, 0, -3.31885, 2.6848, -2.69992, 3.96197, -3.32077, 3.17804, 5.01995e-05, 1.56722, 0.0551162, -2.25446
0.0943894, 0.0940092, 0.081098, -2.02941, 0.0884807, -2.20522, 0, 0, -3.31892, 2.68471, -2.69992, 3.96197, -3.32066, 3.17795, 5.62176e-05, 1.56724, 0.0550064, -2.25432
0.0943681, 0.0940059, 0.0763653, -2.03866, 0.0829407, -2.20569, 0, 0, -3.31899, 2.68462, -2.69992, 3.96199, -3.32051, 3.17785, 6.22995e-05, 1.56726, 0.0548452, -2.25412
0.0943384, 0.0940005, 0.0706809, -2.05083, 0.0763229, -2.20659, 0, 0, -3.31906, 2.68453, -2.69992, 3.96204, -3.32032, 3.17775, 6.83721e-05, 1.56729, 0.0546331, -2.25386
0.0943044, 0.0939946, 0.0640865, -2.06459, 0.0687362, -2.2071, 0, 0, -3.31913, 2.68443, -2.69992, 3.96211, -3.32009, 3.17764, 7.43565e-05, 1.56732, 0.0543742, -2.25354
0.0942685, 0.0939906, 0.0566595, -2.07894, 0.0603198, -2.20671, 0, 0, -3.31919, 2.68434, -2.69992, 3.96221, -3.31982, 3.17754, 8.01766e-05, 1.56735, 0.0540728, -2.25317
0.094233, 0.0939885, 0.0484979, -2.09343, 0.0512233, -2.20533, 0, 0, -3.31925, 2.68424, -2.69991, 3.96233, -3.31953, 3.17743, 8.5759e-05, 1.56738, 0.053735, -2.25276
0.0943132, 0.0940954, 0.0388149, -2.05786, 0.0408056, -2.1584, 0, 0, -3.3193, 2.684, -2.69991, 3.96247, -3.31919, 3.1773, 8.5759e-05, 1.56739, 0.053318, -2.25228
0.0944457, 0.0942149, 0.028143, -2.00997, 0.0296556, -2.11283, 0, 0, -3.31933, 2.68364, -2.69991, 3.96259, -3.31878, 3.17709, 8.5759e-05, 1.56737, 0.0527526, -2.2517
0.0945436, 0.0943018, 0.0157871, -1.98104, 0.0166283, -2.08126, 0, 0, -3.31936, 2.68318, -2.69991, 3.96268, -3.31824, 3.17675, 8.5759e-05, 1.56736, 0.0520606, -2.25099
0.0945504, 0.0943377, 0.000631761, -1.98841, 0.000658783, -2.06879, 0, 0, -3.31939, 2.68265, -2.69991, 3.9627, -3.31757, 3.17626, 8.5759e-05, 1.56741, 0.05126, -2.25013
0.0944569, 0.0943172, -0.0183376, -2.03209, -0.0187631, -2.07616, 0, 0, -3.31941, 2.68206, -2.6999, 3.96267, -3.31677, 3.1756, 8.5759e-05, 1.5675, 0.0503392, -2.24913
0.0942903, 0.0942535, -0.0417273, -2.10073, -0.0416697, -2.09701, 0, 0, -3.31942, 2.68142, -2.69989, 3.9626, -3.31585, 3.17482, 8.5759e-05, 1.56761, 0.049294, -2.248
0.0940922, 0.0941751, -0.0694208, -2.17862, -0.0675008, -2.12024, 0, 0, -3.31943, 2.68074, -2.69987, 3.96252, -3.31484, 3.17396, 8.5759e-05, 1.56772, 0.0481392, -2.24677
0.0939037, 0.0941114, -0.100602, -2.25099, -0.0952423, -2.13579, 0, 0, -3.31944, 2.68003, -2.69986, 3.96245, -3.31376, 3.17306, 8.5759e-05, 1.56783, 0.0468924, -2.24545
0.093755, 0.0940811, -0.134097, -2.308, -0.123793, -2.13808, 0, 0, -3.31945, 2.6793, -2.69984, 3.96241, -3.31263, 3.17216, 8.5759e-05, 1.56792, 0.0455633, -2.24406
0.0936583, 0.0940897, -0.168974, -2.34659, -0.152396, -2.12618, 0, 0, -3.31946, 2.67854, -2.69982, 3.96242, -3.31144, 3.17127, 8.5759e-05, 1.56799, 0.0441533, -2.24258
0.0936064, 0.0941324, -0.205027, -2.37002, -0.180873, -2.10265, 0, 0, -3.31946, 2.67777, -2.6998, 3.96248, -3.3102, 3.17039, 8.5759e-05, 1.56806, 0.0426577, -2.24101
0.0935814, 0.0941972, -0.242973, -2.3858, -0.209637, -2.07215, 0, 0, -3.31947, 2.67699, -2.69978, 3.96259, -3.30888, 3.16949, 8.5759e-05, 1.56813, 0.0410681, -2.23933
0.0935601, 0.0942699, -0.284271, -2.40259, -0.239479, -2.03959, 0, 0, -3.31947, 2.6762, -2.69977, 3.96273, -3.30747, 3.16857, 8.5759e-05, 1.56821, 0.0393724, -2.23752
0.0935219, 0.0943392, -0.330888, -2.42783, -0.271352, -2.0088, 0, 0, -3.31947, 2.6754, -2.69975, 3.96289, -3.30594, 3.16758, 8.5759e-05, 1.56831, 0.0375563, -2.23556
0.0934532, 0.0943988, -0.384894, -2.46621, -0.306077, -1.98158, 0, 0, -3.31948, 2.67459, -2.69973, 3.96307, -3.30429, 3.16651, 8.5759e-05, 1.56843, 0.0356057, -2.23344
0.0933505, 0.0944478, -0.448298, -2.51909, -0.344201, -1.95765, 0, 0, -3.31948, 2.67378, -2.69971, 3.96325, -3.30249, 3.16534, 8.5759e-05, 1.56858, 0.0335049, -2.23114
0.0932165, 0.0944907, -0.522894, -2.58504, -0.385891, -1.93497, 0, 0, -3.31948, 2.67296, -2.69969, 3.96344, -3.30053, 3.16407, 8.5759e-05, 1.56875, 0.0312368, -2.22865
0.0930604, 0.0945359, -0.610237, -2.66063, -0.430957, -1.91041, 0, 0, -3.31948, 2.67214, -2.69966, 3.96363, -3.2984, 3.16269, 8.5759e-05, 1.56895, 0.0287792, -2.22595
0.092895, 0.0945936, -0.711886, -2.74143, -0.47887, -1.88019, 0, 0, -3.31948, 2.67132, -2.69963, 3.96384, -3.29607, 3.16118, 8.5759e-05, 1.56918, 0.0261028, -2.22301
0.0927333, 0.0946752, -0.829565, -2.82273, -0.528782, -1.84031, 0, 0, -3.31948, 2.67049, -2.6996, 3.96407, -3.29351, 3.15953, 8.5759e-05, 1.56942, 0.0231682, -2.21977
0.0925888, 0.0947932, -0.96537, -2.89941, -0.579412, -1.78637, 0, 0, -3.31948, 2.66967, -2.69957, 3.96432, -3.29067, 3.15772, 8.5759e-05, 1.5697, 0.0199223, -2.2162
0.0924776, 0.094962, -1.12165, -2.96525, -0.628699, -1.71324, 0, 0, -3.31948, 2.66884, -2.69953, 3.96459, -3.28749, 3.1557, 8.5759e-05, 1.57001, 0.0162935, -2.2122
0.0924207, 0.0952005, -1.30028, -3.01096, -0.67298, -1.61408, 0, 0, -3.31948, 2.66801, -2.69949, 3.96488, -3.28388, 3.1534, 8.5759e-05, 1.57037, 0.012186, -2.20769
0.092452, 0.0955355, -1.50039, -3.02068, -0.705454, -1.47936, 0, 0, -3.31948, 2.66718, -2.69946, 3.96516, -3.27973, 3.15074, 8.5759e-05, 1.57077, 0.00747156, -2.20254
0.0926287, 0.0960043, -1.71273, -2.96703, -0.713636, -1.29627, 0, 0, -3.31948, 2.66635, -2.69942, 3.96539, -3.27491, 3.14758, 8.5759e-05, 1.57121, 0.00197732, -2.19659
0.0930436, 0.0966551, -1.90727, -2.80441, -0.675774, -1.04985, 0, 0, -3.31948, 2.66552, -2.69938, 3.96549, -3.26925, 3.14375, 8.5759e-05, 1.57165, -0.0045287, -2.18969
0.0938354, 0.0975333, -2.00919, -2.46507, -0.558795, -0.73023, 0, 0, -3.31948, 2.66469, -2.69935, 3.96534, -3.26257, 3.13903, 8.5759e-05, 1.57201, -0.0123531, -2.18166
0.0951681, 0.0986304, -1.86583, -1.87323, -0.328484, -0.353406, 0, 0, -3.31948, 2.66385, -2.69932, 3.96471, -3.25473, 3.13313, 8.5759e-05, 1.57204, -0.0218774, -2.17245
0.0971268, 0.0997761, -1.24894, -1.00719, 0.00285209, 0.00245679, 0, 0, -3.31948, 2.66302, -2.69929, 3.96326, -3.24581, 3.12581, 8.5759e-05, 1.57123, -0.0334913, -2.16229
0.0990729, 0.0989477, -0.53467, -0.402529, -0.435725, -0.32689, 0, 0, -3.31948, 2.66219, -2.69865, 3.96129, -3.23861, 3.1196, 8.5759e-05, 1.56336, -0.0496691, -2.15521
0.0984516, 0.0990973, -1.06492, -0.789278, -0.33676, -0.254187, 0, 0, -3.31948, 2.66136, -2.69891, 3.9598, -3.2422, 3.12026, 8.5759e-05, 1.57214, -0.0382149, -2.15973
0.0974642, 0.0984502, -1.66426, -1.24866, -0.719187, -0.55464, 0, 0, -3.31948, 2.66052, -2.69886, 3.95838, -3.24361, 3.11978, 8.5759e-05, 1.57098, -0.0379373, -2.16197
0.0974015, 0.0983553, -1.62247, -1.2152, -0.713987, -0.549237, 0, 0, -3.31948, 2.65969, -2.69881, 3.95716, -3.24366, 3.11863, 8.5759e-05, 1.57038, -0.038152, -2.16254
0.0973185, 0.0983068, -1.6783, -1.25408, -0.715538, -0.549724, 0, 0, -3.31948, 2.65886, -2.69881, 3.9563, -3.24364, 3.11775, 8.5759e-05, 1.57022, -0.0384173, -2.16282
0.0972897, 0.0982906, -1.69218, -1.26343, -0.726579, -0.557967, 0, 0, -3.31948, 2.65803, -2.69884, 3.95568, -3.24354, 3.11705, 8.5759e-05, 1.57011, -0.0386387, -2.16288
0.0973085, 0.0982706, -1.68393, -1.25789, -0.736032, -0.564888, 0, 0, -3.31948, 2.65719, -2.69886, 3.95515, -3.24331, 3.11635, 8.5759e-05, 1.56998, -0.0389714, -2.16276
0.0973519, 0.0982605, -1.66095, -1.24177, -0.740073, -0.567603, 0, 0, -3.31948, 2.65636, -2.69888, 3.95456, -3.24313, 3.11564, 8.5759e-05, 1.57009, -0.0390396, -2.16273
0.097436, 0.0982907, -1.6052, -1.20019, -0.72771, -0.557326, 0, 0, -3.31948, 2.65553, -2.6989, 3.95388, -3.243, 3.11487, 8.5759e-05, 1.57029, -0.0390054, -2.16279
0.0974902, 0.0982917, -1.57398, -1.17723, -0.729926, -0.558374, 0, 0, -3.31948, 2.65469, -2.69891, 3.95313, -3.24291, 3.11405, 8.5759e-05, 1.57039, -0.0390286, -2.16294
0.0975171, 0.0982732, -1.55627, -1.16465, -0.738334, -0.564414, 0, 0, -3.31948, 2.65386, -2.69891, 3.95234, -3.24287, 3.11323, 8.5759e-05, 1.57047, -0.0389875, -2.16317
0.0975487, 0.0982661, -1.53297, -1.14768, -0.740373, -0.565586, 0, 0, -3.31948, 2.65303, -2.69892, 3.95156, -3.24283, 3.11242, 8.5759e-05, 1.5705, -0.0390081, -2.16339
0.0976037, 0.0982874, -1.49373, -1.11826, -0.729026, -0.556364, 0, 0, -3.31948, 2.65219, -2.69892, 3.95081, -3.24274, 3.11161, 8.5759e-05, 1.5705, -0.0390992, -2.16356
0.0976885, 0.0983419, -1.43672, -1.07501, -0.703816, -0.536389, 0, 0, -3.31948, 2.65136, -2.69892, 3.9501, -3.24261, 3.11081, 8.5759e-05, 1.57049, -0.0392684, -2.16365
0.0977999, 0.098424, -1.36468, -1.02019, -0.667468, -0.507819, 0, 0, -3.31948, 2.65053, -2.69892, 3.94943, -3.24243, 3.11003, 8.5759e-05, 1.57047, -0.0394982, -2.16367
0.0979277, 0.0985219, -1.28438, -0.959122, -0.625472, -0.47496, 0, 0, -3.31948, 2.64969, -2.69892, 3.94879, -3.24222, 3.10925, 8.5759e-05, 1.57046, -0.0397592, -2.16364
0.0980587, 0.0986217, -1.2039, -0.898083, -0.583901, -0.442543, 0, 0, -3.31948, 2.64886, -2.69893, 3.94817, -3.242, 3.10848, 8.5759e-05, 1.57045, -0.0400184, -2.16359
0.0981808, 0.098711, -1.13, -0.842241, -0.547501, -0.414226, 0, 0, -3.31948, 2.64803, -2.69893, 3.94753, -3.24179, 3.10771, 8.5759e-05, 1.57045, -0.0402501, -2.16357
0.0982872, 0.0987836, -1.06606, -0.79414, -0.518403, -0.391621, 0, 0, -3.31948, 2.64719, -2.69893, 3.94688, -3.24162, 3.10694, 8.5759e-05, 1.57046, -0.0404419, -2.16359
0.0983768, 0.0988396, -1.01195, -0.753616, -0.496121, -0.374321, 0, 0, -3.31948, 2.64636, -2.69893, 3.9462, -3.24146, 3.10616, 8.5759e-05, 1.57047, -0.0405965, -2.16364
0.098454, 0.0988839, -0.964598, -0.718265, -0.478101, -0.360349, 0, 0, -3.31948, 2.64553, -2.69893, 3.9455, -3.24133, 3.10538, 8.5759e-05, 1.57047, -0.0407271, -2.16374
0.0985258, 0.0989245, -0.919712, -0.684799, -0.461082, -0.347193, 0, 0, -3.31948, 2.64469, -2.69893, 3.94479, -3.24121, 3.10459, 8.5759e-05, 1.57047, -0.0408511, -2.16384
0.0985989, 0.0989683, -0.872957, -0.649908, -0.441951, -0.332473, 0, 0, -3.31948, 2.64386, -2.69893, 3.94409, -3.24109, 3.10381, 8.5759e-05, 1.57045, -0.0409845, -2.16395
0.0986786, 0.0990204, -0.821626, -0.611544, -0.418949, -0.314849, 0, 0, -3.31948, 2.64303, -2.69893, 3.94339, -3.24095, 3.10303, 8.5759e-05, 1.57044, -0.041137, -2.16404
0.0987672, 0.0990824, -0.764865, -0.569082, -0.391739, -0.294068, 0, 0, -3.31948, 2.64219, -2.69893, 3.94271, -3.24081, 3.10225, 8.5759e-05, 1.57042, -0.0413111, -2.16411
0.0988635, 0.0991522, -0.703741, -0.523351, -0.361251, -0.270849, 0, 0, -3.31948, 2.64136, -2.69893, 3.94204, -3.24064, 3.10147, 8.5759e-05, 1.5704, -0.0415012, -2.16415
